country,year,matrix,organism,antibiotic,percent_resistant,n_isolates,antibiotic_class,matrix_group
Ireland,2023,pigs,Salmonella spp.,GEN,13.5,170.0,Aminoglycosides,animal
Ireland,2023,pigs,Salmonella spp.,MEM,0.0,170.0,Carbapenems,animal
Ireland,2023,pigs,Salmonella spp.,NAL,8.2,170.0,Quinolones,animal
Ireland,2023,pigs,Salmonella spp.,SMX,58.8,170.0,Sulfonamides,animal
Ireland,2023,pigs,Salmonella spp.,TET,51.2,170.0,Tetracyclines,animal
Ireland,2023,pigs,Salmonella spp.,TGC,2.4,170.0,Tetracyclines,animal
Ireland,2023,pigs,Salmonella spp.,TMP,26.5,170.0,Trimethoprim,animal
Ireland,2024,broiler_meat,E. coli,AMK,0.0,21.0,Aminoglycosides,meat
Ireland,2024,broiler_meat,E. coli,AMP,42.9,21.0,Penicillins,meat
Ireland,2024,broiler_meat,E. coli,AZM,0.0,21.0,Macrolides,meat
Ireland,2024,broiler_meat,E. coli,CAZ,4.8,21.0,Cephalosporins,meat
Ireland,2024,broiler_meat,E. coli,CHL,0.0,21.0,Phenicols,meat
Ireland,2024,broiler_meat,E. coli,CIP,23.8,21.0,Fluoroquinolones,meat
Ireland,2024,broiler_meat,E. coli,COL,0.0,21.0,Polymyxins,meat
Ireland,2024,broiler_meat,E. coli,CTX,4.8,21.0,Cephalosporins,meat
Ireland,2024,broiler_meat,E. coli,GEN,0.0,21.0,Aminoglycosides,meat
Ireland,2024,broiler_meat,E. coli,MEM,0.0,21.0,Carbapenems,meat
Ireland,2024,broiler_meat,E. coli,NAL,19.0,21.0,Quinolones,meat
Ireland,2024,broiler_meat,E. coli,SMX,9.5,21.0,Sulfonamides,meat
Ireland,2024,broiler_meat,E. coli,TET,38.1,21.0,Tetracyclines,meat
Ireland,2024,broiler_meat,E. coli,TGC,0.0,21.0,Tetracyclines,meat
Ireland,2024,broiler_meat,E. coli,TMP,9.5,21.0,Trimethoprim,meat
Ireland,2024,broiler_meat,E. coli (ESBL/AmpC),AmpC_PHENO,0.0,300.0,Other,meat
Ireland,2024,broiler_meat,E. coli (ESBL/AmpC),ESBL_AmpC_PHENO,8.5,300.0,Other,meat
Ireland,2024,broiler_meat,E. coli (ESBL/AmpC),ESBL_PHENO,6.1000000000000005,300.0,Other,meat
Ireland,2024,broilers,C. coli,CHL,0.0,59.0,Phenicols,animal
Ireland,2024,broilers,C. coli,CIP,49.2,59.0,Fluoroquinolones,animal
Ireland,2024,broilers,C. coli,ERY,23.7,59.0,Macrolides,animal
Ireland,2024,broilers,C. coli,ETP,22.0,59.0,Carbapenems,animal
Ireland,2024,broilers,C. coli,GEN,0.0,59.0,Aminoglycosides,animal
Ireland,2024,broilers,C. coli,TET,61.0,59.0,Tetracyclines,animal
Ireland,2024,broilers,C. jejuni,CHL,0.0,130.0,Phenicols,animal
Ireland,2024,broilers,C. jejuni,CIP,28.5,130.0,Fluoroquinolones,animal
Ireland,2024,broilers,C. jejuni,ERY,0.0,130.0,Macrolides,animal
Ireland,2024,broilers,C. jejuni,ETP,6.9,130.0,Carbapenems,animal
Ireland,2024,broilers,C. jejuni,GEN,0.0,130.0,Aminoglycosides,animal
Ireland,2024,broilers,C. jejuni,TET,45.4,130.0,Tetracyclines,animal
Ireland,2024,broilers,E. coli,AMK,0.0,170.0,Aminoglycosides,animal
Ireland,2024,broilers,E. coli,AMP,46.5,170.0,Penicillins,animal
Ireland,2024,broilers,E. coli,AZM,0.6,170.0,Macrolides,animal
Ireland,2024,broilers,E. coli,CAZ,0.0,170.0,Cephalosporins,animal
Ireland,2024,broilers,E. coli,CHL,6.5,170.0,Phenicols,animal
Ireland,2024,broilers,E. coli,CIP,20.0,170.0,Fluoroquinolones,animal
Ireland,2024,broilers,E. coli,COL,0.0,170.0,Polymyxins,animal
Ireland,2024,broilers,E. coli,CTX,0.0,170.0,Cephalosporins,animal
Ireland,2024,broilers,E. coli,GEN,1.2,170.0,Aminoglycosides,animal
Ireland,2024,broilers,E. coli,MEM,0.0,170.0,Carbapenems,animal
Ireland,2024,broilers,E. coli,NAL,19.4,170.0,Quinolones,animal
Ireland,2024,broilers,E. coli,SMX,25.3,170.0,Sulfonamides,animal
Ireland,2024,broilers,E. coli,TET,18.2,170.0,Tetracyclines,animal
Ireland,2024,broilers,E. coli,TGC,0.0,170.0,Tetracyclines,animal
Ireland,2024,broilers,E. coli,TMP,24.1,170.0,Trimethoprim,animal
Ireland,2024,broilers,E. coli (ESBL/AmpC),AmpC_PHENO,3.0,300.0,Other,animal
Ireland,2024,broilers,E. coli (ESBL/AmpC),ESBL_AmpC_PHENO,6.85,300.0,Other,animal
Ireland,2024,broilers,E. coli (ESBL/AmpC),ESBL_PHENO,4.433333333333333,300.0,Other,animal
Ireland,2024,broilers,S. Infantis,AMK,0.0,1.0,Aminoglycosides,animal
Ireland,2024,broilers,S. Infantis,AMP,0.0,1.0,Penicillins,animal
Ireland,2024,broilers,S. Infantis,AZM,0.0,1.0,Macrolides,animal
Ireland,2024,broilers,S. Infantis,CAZ,0.0,1.0,Cephalosporins,animal
Ireland,2024,broilers,S. Infantis,CHL,0.0,1.0,Phenicols,animal
Ireland,2024,broilers,S. Infantis,CIP,100.0,1.0,Fluoroquinolones,animal
Ireland,2024,broilers,S. Infantis,COL,0.0,1.0,Polymyxins,animal
Ireland,2024,broilers,S. Infantis,CTX,0.0,1.0,Cephalosporins,animal
Ireland,2024,broilers,S. Infantis,GEN,0.0,1.0,Aminoglycosides,animal
Ireland,2024,broilers,S. Infantis,MEM,0.0,1.0,Carbapenems,animal
Ireland,2024,broilers,S. Infantis,NAL,100.0,1.0,Quinolones,animal
Ireland,2024,broilers,S. Infantis,SMX,100.0,1.0,Sulfonamides,animal
Ireland,2024,broilers,S. Infantis,TET,100.0,1.0,Tetracyclines,animal
Ireland,2024,broilers,S. Infantis,TGC,0.0,1.0,Tetracyclines,animal
Ireland,2024,broilers,S. Infantis,TMP,0.0,1.0,Trimethoprim,animal
Ireland,2024,broilers,Salmonella spp.,AMK,0.0,6.0,Aminoglycosides,animal
Ireland,2024,broilers,Salmonella spp.,AMP,16.66666666666666,6.0,Penicillins,animal
Ireland,2024,broilers,Salmonella spp.,AZM,0.0,6.0,Macrolides,animal
Ireland,2024,broilers,Salmonella spp.,CAZ,0.0,6.0,Cephalosporins,animal
Ireland,2024,broilers,Salmonella spp.,CHL,0.0,6.0,Phenicols,animal
Ireland,2024,broilers,Salmonella spp.,CIP,16.66666666666666,6.0,Fluoroquinolones,animal
Ireland,2024,broilers,Salmonella spp.,COL,0.0,6.0,Polymyxins,animal
Ireland,2024,broilers,Salmonella spp.,CTX,0.0,6.0,Cephalosporins,animal
Ireland,2024,broilers,Salmonella spp.,GEN,0.0,6.0,Aminoglycosides,animal
Ireland,2024,broilers,Salmonella spp.,MEM,0.0,6.0,Carbapenems,animal
Ireland,2024,broilers,Salmonella spp.,NAL,16.66666666666666,6.0,Quinolones,animal
Ireland,2024,broilers,Salmonella spp.,SMX,33.33333333333333,6.0,Sulfonamides,animal
Ireland,2024,broilers,Salmonella spp.,TET,16.66666666666666,6.0,Tetracyclines,animal
Ireland,2024,broilers,Salmonella spp.,TGC,0.0,6.0,Tetracyclines,animal
Ireland,2024,broilers,Salmonella spp.,TMP,16.66666666666666,6.0,Trimethoprim,animal
Ireland,2024,human,C. coli,CIP,42.9,28.0,Fluoroquinolones,human
Ireland,2024,human,C. coli,ERY,10.7,28.0,Macrolides,human
Ireland,2024,human,C. coli,TET,35.7,28.0,Tetracyclines,human
Ireland,2024,human,C. jejuni,CIP,38.6,267.0,Fluoroquinolones,human
Ireland,2024,human,C. jejuni,ERY,1.5,267.0,Macrolides,human
Ireland,2024,human,C. jejuni,TET,29.6,267.0,Tetracyclines,human
Ireland,2024,human,S. Enteritidis,AMP,10.8,37.0,Penicillins,human
Ireland,2024,human,S. Enteritidis,AZM,0.0,37.0,Macrolides,human
Ireland,2024,human,S. Enteritidis,CAZ,0.0,37.0,Cephalosporins,human
Ireland,2024,human,S. Enteritidis,CHL,0.0,37.0,Phenicols,human
Ireland,2024,human,S. Enteritidis,CIP,24.3,37.0,Fluoroquinolones,human
Ireland,2024,human,S. Enteritidis,COL,0.0,37.0,Polymyxins,human
Ireland,2024,human,S. Enteritidis,CTX,0.0,37.0,Cephalosporins,human
Ireland,2024,human,S. Enteritidis,GEN,0.0,37.0,Aminoglycosides,human
Ireland,2024,human,S. Enteritidis,MEM,0.0,37.0,Carbapenems,human
Ireland,2024,human,S. Enteritidis,NAL,24.3,37.0,Quinolones,human
Ireland,2024,human,S. Enteritidis,SMX,0.0,37.0,Sulfonamides,human
Ireland,2024,human,S. Enteritidis,TET,10.8,37.0,Tetracyclines,human
Ireland,2024,human,S. Enteritidis,TGC,0.0,37.0,Tetracyclines,human
Ireland,2024,human,S. Enteritidis,TMP,0.0,37.0,Trimethoprim,human
Ireland,2024,human,S. Typhimurium,AMP,15.4,39.0,Penicillins,human
Ireland,2024,human,S. Typhimurium,AZM,0.0,39.0,Macrolides,human
Ireland,2024,human,S. Typhimurium,CAZ,0.0,39.0,Cephalosporins,human
Ireland,2024,human,S. Typhimurium,CHL,15.4,39.0,Phenicols,human
Ireland,2024,human,S. Typhimurium,CIP,5.1,39.0,Fluoroquinolones,human
Ireland,2024,human,S. Typhimurium,COL,0.0,39.0,Polymyxins,human
Ireland,2024,human,S. Typhimurium,CTX,0.0,39.0,Cephalosporins,human
Ireland,2024,human,S. Typhimurium,GEN,0.0,39.0,Aminoglycosides,human
Ireland,2024,human,S. Typhimurium,MEM,0.0,39.0,Carbapenems,human
Ireland,2024,human,S. Typhimurium,NAL,0.0,39.0,Quinolones,human
Ireland,2024,human,S. Typhimurium,SMX,23.1,39.0,Sulfonamides,human
Ireland,2024,human,S. Typhimurium,TET,23.1,39.0,Tetracyclines,human
Ireland,2024,human,S. Typhimurium,TGC,0.0,39.0,Tetracyclines,human
Ireland,2024,human,S. Typhimurium,TMP,2.6,39.0,Trimethoprim,human
Ireland,2024,human,S. Typhimurium (mono),AMP,96.7,30.0,Penicillins,human
Ireland,2024,human,S. Typhimurium (mono),AZM,0.0,30.0,Macrolides,human
Ireland,2024,human,S. Typhimurium (mono),CAZ,0.0,30.0,Cephalosporins,human
Ireland,2024,human,S. Typhimurium (mono),CHL,3.3,30.0,Phenicols,human
Ireland,2024,human,S. Typhimurium (mono),CIP,13.3,30.0,Fluoroquinolones,human
Ireland,2024,human,S. Typhimurium (mono),COL,0.0,30.0,Polymyxins,human
Ireland,2024,human,S. Typhimurium (mono),CTX,0.0,30.0,Cephalosporins,human
Ireland,2024,human,S. Typhimurium (mono),GEN,10.0,30.0,Aminoglycosides,human
Ireland,2024,human,S. Typhimurium (mono),MEM,0.0,30.0,Carbapenems,human
Ireland,2024,human,S. Typhimurium (mono),NAL,0.0,30.0,Quinolones,human
Ireland,2024,human,S. Typhimurium (mono),SMX,63.3,30.0,Sulfonamides,human
Ireland,2024,human,S. Typhimurium (mono),TET,86.7,30.0,Tetracyclines,human
Ireland,2024,human,S. Typhimurium (mono),TGC,0.0,30.0,Tetracyclines,human
Ireland,2024,human,S. Typhimurium (mono),TMP,6.7,30.0,Trimethoprim,human
Ireland,2024,human,Salmonella spp.,AMP,20.0,255.0,Penicillins,human
Ireland,2024,human,Salmonella spp.,AZM,0.4,255.0,Macrolides,human
Ireland,2024,human,Salmonella spp.,CAZ,2.0,255.0,Cephalosporins,human
Ireland,2024,human,Salmonella spp.,CHL,4.7,255.0,Phenicols,human
Ireland,2024,human,Salmonella spp.,CIP,13.7,255.0,Fluoroquinolones,human
Ireland,2024,human,Salmonella spp.,COL,0.0,255.0,Polymyxins,human
Ireland,2024,human,Salmonella spp.,CTX,2.0,255.0,Cephalosporins,human
Ireland,2024,human,Salmonella spp.,GEN,2.0,255.0,Aminoglycosides,human
Ireland,2024,human,Salmonella spp.,MEM,0.0,255.0,Carbapenems,human
Ireland,2024,human,Salmonella spp.,NAL,8.2,255.0,Quinolones,human
Ireland,2024,human,Salmonella spp.,SMX,14.9,255.0,Sulfonamides,human
Ireland,2024,human,Salmonella spp.,TET,21.6,255.0,Tetracyclines,human
Ireland,2024,human,Salmonella spp.,TGC,0.0,255.0,Tetracyclines,human
Ireland,2024,human,Salmonella spp.,TMP,4.7,255.0,Trimethoprim,human
Ireland,2024,laying_hens,Salmonella spp.,AMK,0.0,4.0,Aminoglycosides,animal
Ireland,2024,laying_hens,Salmonella spp.,AMP,0.0,4.0,Penicillins,animal
Ireland,2024,laying_hens,Salmonella spp.,AZM,0.0,4.0,Macrolides,animal
Ireland,2024,laying_hens,Salmonella spp.,CAZ,0.0,4.0,Cephalosporins,animal
Ireland,2024,laying_hens,Salmonella spp.,CHL,0.0,4.0,Phenicols,animal
Ireland,2024,laying_hens,Salmonella spp.,CIP,0.0,4.0,Fluoroquinolones,animal
Ireland,2024,laying_hens,Salmonella spp.,COL,25.0,4.0,Polymyxins,animal
Ireland,2024,laying_hens,Salmonella spp.,CTX,0.0,4.0,Cephalosporins,animal
Ireland,2024,laying_hens,Salmonella spp.,GEN,0.0,4.0,Aminoglycosides,animal
Ireland,2024,laying_hens,Salmonella spp.,MEM,0.0,4.0,Carbapenems,animal
Ireland,2024,laying_hens,Salmonella spp.,NAL,0.0,4.0,Quinolones,animal
Ireland,2024,laying_hens,Salmonella spp.,SMX,0.0,4.0,Sulfonamides,animal
Ireland,2024,laying_hens,Salmonella spp.,TET,0.0,4.0,Tetracyclines,animal
Ireland,2024,laying_hens,Salmonella spp.,TGC,0.0,4.0,Tetracyclines,animal
Ireland,2024,laying_hens,Salmonella spp.,TMP,0.0,4.0,Trimethoprim,animal
Ireland,2024,turkey_meat,E. coli,AMK,0.0,3.0,Aminoglycosides,meat
Ireland,2024,turkey_meat,E. coli,AMP,0.0,3.0,Penicillins,meat
Ireland,2024,turkey_meat,E. coli,AZM,0.0,3.0,Macrolides,meat
Ireland,2024,turkey_meat,E. coli,CAZ,0.0,3.0,Cephalosporins,meat
Ireland,2024,turkey_meat,E. coli,CHL,0.0,3.0,Phenicols,meat
Ireland,2024,turkey_meat,E. coli,CIP,0.0,3.0,Fluoroquinolones,meat
Ireland,2024,turkey_meat,E. coli,COL,0.0,3.0,Polymyxins,meat
Ireland,2024,turkey_meat,E. coli,CTX,0.0,3.0,Cephalosporins,meat
Ireland,2024,turkey_meat,E. coli,GEN,0.0,3.0,Aminoglycosides,meat
Ireland,2024,turkey_meat,E. coli,MEM,0.0,3.0,Carbapenems,meat
Ireland,2024,turkey_meat,E. coli,NAL,0.0,3.0,Quinolones,meat
Ireland,2024,turkey_meat,E. coli,SMX,0.0,3.0,Sulfonamides,meat
Ireland,2024,turkey_meat,E. coli,TET,33.3,3.0,Tetracyclines,meat
Ireland,2024,turkey_meat,E. coli,TGC,0.0,3.0,Tetracyclines,meat
Ireland,2024,turkey_meat,E. coli,TMP,0.0,3.0,Trimethoprim,meat
Ireland,2024,turkey_meat,E. coli (ESBL/AmpC),AmpC_PHENO,2.0,150.0,Other,meat
Ireland,2024,turkey_meat,E. coli (ESBL/AmpC),ESBL_AmpC_PHENO,9.35,150.0,Other,meat
Ireland,2024,turkey_meat,E. coli (ESBL/AmpC),ESBL_PHENO,7.566666666666666,150.0,Other,meat
Ireland,2024,turkeys,C. coli,CHL,0.0,52.0,Phenicols,animal
Ireland,2024,turkeys,C. coli,CIP,50.0,52.0,Fluoroquinolones,animal
Ireland,2024,turkeys,C. coli,ERY,26.9,52.0,Macrolides,animal
Ireland,2024,turkeys,C. coli,ETP,28.8,52.0,Carbapenems,animal
Ireland,2024,turkeys,C. coli,GEN,0.0,52.0,Aminoglycosides,animal
Ireland,2024,turkeys,C. coli,TET,75.0,52.0,Tetracyclines,animal
Ireland,2024,turkeys,C. jejuni,CHL,0.0,21.0,Phenicols,animal
Ireland,2024,turkeys,C. jejuni,CIP,28.6,21.0,Fluoroquinolones,animal
Ireland,2024,turkeys,C. jejuni,ERY,4.8,21.0,Macrolides,animal
Ireland,2024,turkeys,C. jejuni,ETP,0.0,21.0,Carbapenems,animal
Ireland,2024,turkeys,C. jejuni,GEN,0.0,21.0,Aminoglycosides,animal
Ireland,2024,turkeys,C. jejuni,TET,66.7,21.0,Tetracyclines,animal
Ireland,2024,turkeys,E. coli,AMK,0.0,85.0,Aminoglycosides,animal
Ireland,2024,turkeys,E. coli,AMP,56.5,85.0,Penicillins,animal
Ireland,2024,turkeys,E. coli,AZM,0.0,85.0,Macrolides,animal
Ireland,2024,turkeys,E. coli,CAZ,0.0,85.0,Cephalosporins,animal
Ireland,2024,turkeys,E. coli,CHL,2.4,85.0,Phenicols,animal
Ireland,2024,turkeys,E. coli,CIP,15.3,85.0,Fluoroquinolones,animal
Ireland,2024,turkeys,E. coli,COL,0.0,85.0,Polymyxins,animal
Ireland,2024,turkeys,E. coli,CTX,0.0,85.0,Cephalosporins,animal
Ireland,2024,turkeys,E. coli,GEN,0.0,85.0,Aminoglycosides,animal
Ireland,2024,turkeys,E. coli,MEM,0.0,85.0,Carbapenems,animal
Ireland,2024,turkeys,E. coli,NAL,5.9,85.0,Quinolones,animal
Ireland,2024,turkeys,E. coli,SMX,14.1,85.0,Sulfonamides,animal
Ireland,2024,turkeys,E. coli,TET,60.0,85.0,Tetracyclines,animal
Ireland,2024,turkeys,E. coli,TGC,0.0,85.0,Tetracyclines,animal
Ireland,2024,turkeys,E. coli,TMP,12.9,85.0,Trimethoprim,animal
Ireland,2024,turkeys,E. coli (ESBL/AmpC),AmpC_PHENO,1.1,92.0,Other,animal
Ireland,2024,turkeys,E. coli (ESBL/AmpC),ESBL_AmpC_PHENO,8.7,92.0,Other,animal
Ireland,2024,turkeys,E. coli (ESBL/AmpC),ESBL_PHENO,7.966666666666668,92.0,Other,animal
Ireland,2024,turkeys,Salmonella spp.,AMK,0.0,3.0,Aminoglycosides,animal
Ireland,2024,turkeys,Salmonella spp.,AMP,33.3,3.0,Penicillins,animal
Ireland,2024,turkeys,Salmonella spp.,AZM,0.0,3.0,Macrolides,animal
Ireland,2024,turkeys,Salmonella spp.,CAZ,0.0,3.0,Cephalosporins,animal
Ireland,2024,turkeys,Salmonella spp.,CHL,0.0,3.0,Phenicols,animal
Ireland,2024,turkeys,Salmonella spp.,CIP,0.0,3.0,Fluoroquinolones,animal
Ireland,2024,turkeys,Salmonella spp.,COL,0.0,3.0,Polymyxins,animal
Ireland,2024,turkeys,Salmonella spp.,CTX,0.0,3.0,Cephalosporins,animal
Ireland,2024,turkeys,Salmonella spp.,GEN,0.0,3.0,Aminoglycosides,animal
Ireland,2024,turkeys,Salmonella spp.,MEM,0.0,3.0,Carbapenems,animal
Ireland,2024,turkeys,Salmonella spp.,NAL,0.0,3.0,Quinolones,animal
Ireland,2024,turkeys,Salmonella spp.,SMX,66.7,3.0,Sulfonamides,animal
Ireland,2024,turkeys,Salmonella spp.,TET,33.3,3.0,Tetracyclines,animal
Ireland,2024,turkeys,Salmonella spp.,TGC,0.0,3.0,Tetracyclines,animal
Ireland,2024,turkeys,Salmonella spp.,TMP,0.0,3.0,Trimethoprim,animal
Italy,2023,bovine_meat,E. coli,AMK,0.0,21.0,Aminoglycosides,meat
Italy,2023,bovine_meat,E. coli,AMP,4.8,21.0,Penicillins,meat
Italy,2023,bovine_meat,E. coli,AZM,0.0,21.0,Macrolides,meat
Italy,2023,bovine_meat,E. coli,CAZ,4.8,21.0,Cephalosporins,meat
Italy,2023,bovine_meat,E. coli,CHL,0.0,21.0,Phenicols,meat
Italy,2023,bovine_meat,E. coli,CIP,0.0,21.0,Fluoroquinolones,meat
Italy,2023,bovine_meat,E. coli,COL,4.8,21.0,Polymyxins,meat
Italy,2023,bovine_meat,E. coli,CTX,0.0,21.0,Cephalosporins,meat
Italy,2023,bovine_meat,E. coli,GEN,0.0,21.0,Aminoglycosides,meat
Italy,2023,bovine_meat,E. coli,MEM,0.0,21.0,Carbapenems,meat
Italy,2023,bovine_meat,E. coli,NAL,0.0,21.0,Quinolones,meat
Italy,2023,bovine_meat,E. coli,SMX,4.8,21.0,Sulfonamides,meat
Italy,2023,bovine_meat,E. coli,TET,9.5,21.0,Tetracyclines,meat
Italy,2023,bovine_meat,E. coli,TGC,0.0,21.0,Tetracyclines,meat
Italy,2023,bovine_meat,E. coli,TMP,4.8,21.0,Trimethoprim,meat
Italy,2023,bovine_meat,E. coli (ESBL/AmpC),AmpC_PHENO,0.33,301.0,Other,meat
Italy,2023,bovine_meat,E. coli (ESBL/AmpC),ESBL_AmpC_PHENO,4.985,301.0,Other,meat
Italy,2023,bovine_meat,E. coli (ESBL/AmpC),ESBL_PHENO,9.63,301.0,Other,meat
Italy,2023,cattle,C. coli,CHL,0.0,75.0,Phenicols,animal
Italy,2023,cattle,C. coli,CIP,86.7,75.0,Fluoroquinolones,animal
Italy,2023,cattle,C. coli,ERY,17.3,75.0,Macrolides,animal
Italy,2023,cattle,C. coli,ETP,10.7,75.0,Carbapenems,animal
Italy,2023,cattle,C. coli,GEN,25.3,75.0,Aminoglycosides,animal
Italy,2023,cattle,C. coli,TET,84.0,75.0,Tetracyclines,animal
Italy,2023,cattle,C. jejuni,CHL,0.0,135.0,Phenicols,animal
Italy,2023,cattle,C. jejuni,CIP,79.3,135.0,Fluoroquinolones,animal
Italy,2023,cattle,C. jejuni,ERY,2.2,135.0,Macrolides,animal
Italy,2023,cattle,C. jejuni,ETP,2.2,135.0,Carbapenems,animal
Italy,2023,cattle,C. jejuni,GEN,5.2,135.0,Aminoglycosides,animal
Italy,2023,cattle,C. jejuni,TET,82.2,135.0,Tetracyclines,animal
Italy,2023,cattle,E. coli,AMK,0.0,170.0,Aminoglycosides,animal
Italy,2023,cattle,E. coli,AMP,70.6,170.0,Penicillins,animal
Italy,2023,cattle,E. coli,AZM,0.0,170.0,Macrolides,animal
Italy,2023,cattle,E. coli,CAZ,10.0,170.0,Cephalosporins,animal
Italy,2023,cattle,E. coli,CHL,46.5,170.0,Phenicols,animal
Italy,2023,cattle,E. coli,CIP,41.8,170.0,Fluoroquinolones,animal
Italy,2023,cattle,E. coli,COL,0.6,170.0,Polymyxins,animal
Italy,2023,cattle,E. coli,CTX,10.6,170.0,Cephalosporins,animal
Italy,2023,cattle,E. coli,GEN,9.4,170.0,Aminoglycosides,animal
Italy,2023,cattle,E. coli,MEM,0.0,170.0,Carbapenems,animal
Italy,2023,cattle,E. coli,NAL,7.6,170.0,Quinolones,animal
Italy,2023,cattle,E. coli,SMX,66.5,170.0,Sulfonamides,animal
Italy,2023,cattle,E. coli,TET,81.8,170.0,Tetracyclines,animal
Italy,2023,cattle,E. coli,TGC,0.0,170.0,Tetracyclines,animal
Italy,2023,cattle,E. coli,TMP,60.0,170.0,Trimethoprim,animal
Italy,2023,cattle,E. coli (ESBL/AmpC),AmpC_PHENO,3.99,301.0,Other,animal
Italy,2023,cattle,E. coli (ESBL/AmpC),ESBL_AmpC_PHENO,44.35,301.0,Other,animal
Italy,2023,cattle,E. coli (ESBL/AmpC),ESBL_PHENO,84.72,301.0,Other,animal
Italy,2023,cattle,E. faecalis,AMP,0.0,19.0,Penicillins,animal
Italy,2023,cattle,E. faecalis,CHL,47.3684210526316,19.0,Phenicols,animal
Italy,2023,cattle,E. faecalis,CIP,10.526315789473701,19.0,Fluoroquinolones,animal
Italy,2023,cattle,E. faecalis,DPT,0.0,19.0,Lipopeptides,animal
Italy,2023,cattle,E. faecalis,ERY,47.3684210526316,19.0,Macrolides,animal
Italy,2023,cattle,E. faecalis,GEN,36.8421052631579,19.0,Aminoglycosides,animal
Italy,2023,cattle,E. faecalis,LZD,5.26315789473684,19.0,Oxazolidinones,animal
Italy,2023,cattle,E. faecalis,QDA,100.0,19.0,Streptogramins,animal
Italy,2023,cattle,E. faecalis,TEC,0.0,19.0,Glycopeptides,animal
Italy,2023,cattle,E. faecalis,TET,78.9473684210526,19.0,Tetracyclines,animal
Italy,2023,cattle,E. faecalis,TGC,0.0,19.0,Tetracyclines,animal
Italy,2023,cattle,E. faecalis,VAN,0.0,19.0,Glycopeptides,animal
Italy,2023,cattle,E. faecium,AMP,10.5882352941176,170.0,Penicillins,animal
Italy,2023,cattle,E. faecium,CHL,2.94117647058824,170.0,Phenicols,animal
Italy,2023,cattle,E. faecium,CIP,3.52941176470588,170.0,Fluoroquinolones,animal
Italy,2023,cattle,E. faecium,DPT,0.0,170.0,Lipopeptides,animal
Italy,2023,cattle,E. faecium,ERY,52.9411764705882,170.0,Macrolides,animal
Italy,2023,cattle,E. faecium,GEN,8.82352941176471,170.0,Aminoglycosides,animal
Italy,2023,cattle,E. faecium,LZD,0.0,170.0,Oxazolidinones,animal
Italy,2023,cattle,E. faecium,QDA,84.7058823529412,170.0,Streptogramins,animal
Italy,2023,cattle,E. faecium,TEC,0.0,170.0,Glycopeptides,animal
Italy,2023,cattle,E. faecium,TET,62.3529411764706,170.0,Tetracyclines,animal
Italy,2023,cattle,E. faecium,TGC,3.52941176470588,170.0,Tetracyclines,animal
Italy,2023,cattle,E. faecium,VAN,3.52941176470588,170.0,Glycopeptides,animal
Italy,2023,cattle,S. Typhimurium,AMK,0.0,3.0,Aminoglycosides,animal
Italy,2023,cattle,S. Typhimurium,AMP,100.0,3.0,Penicillins,animal
Italy,2023,cattle,S. Typhimurium,AZM,0.0,3.0,Macrolides,animal
Italy,2023,cattle,S. Typhimurium,CAZ,0.0,3.0,Cephalosporins,animal
Italy,2023,cattle,S. Typhimurium,CHL,100.0,3.0,Phenicols,animal
Italy,2023,cattle,S. Typhimurium,CIP,66.7,3.0,Fluoroquinolones,animal
Italy,2023,cattle,S. Typhimurium,COL,0.0,3.0,Polymyxins,animal
Italy,2023,cattle,S. Typhimurium,CTX,0.0,3.0,Cephalosporins,animal
Italy,2023,cattle,S. Typhimurium,GEN,0.0,3.0,Aminoglycosides,animal
Italy,2023,cattle,S. Typhimurium,MEM,0.0,3.0,Carbapenems,animal
Italy,2023,cattle,S. Typhimurium,NAL,0.0,3.0,Quinolones,animal
Italy,2023,cattle,S. Typhimurium,SMX,100.0,3.0,Sulfonamides,animal
Italy,2023,cattle,S. Typhimurium,TET,100.0,3.0,Tetracyclines,animal
Italy,2023,cattle,S. Typhimurium,TGC,100.0,3.0,Tetracyclines,animal
Italy,2023,cattle,S. Typhimurium,TMP,100.0,3.0,Trimethoprim,animal
Italy,2023,cattle,S. Typhimurium (mono),AMK,0.0,1.0,Aminoglycosides,animal
Italy,2023,cattle,S. Typhimurium (mono),AMP,100.0,1.0,Penicillins,animal
Italy,2023,cattle,S. Typhimurium (mono),AZM,0.0,1.0,Macrolides,animal
Italy,2023,cattle,S. Typhimurium (mono),CAZ,0.0,1.0,Cephalosporins,animal
Italy,2023,cattle,S. Typhimurium (mono),CHL,0.0,1.0,Phenicols,animal
Italy,2023,cattle,S. Typhimurium (mono),CIP,0.0,1.0,Fluoroquinolones,animal
Italy,2023,cattle,S. Typhimurium (mono),COL,0.0,1.0,Polymyxins,animal
Italy,2023,cattle,S. Typhimurium (mono),CTX,0.0,1.0,Cephalosporins,animal
Italy,2023,cattle,S. Typhimurium (mono),GEN,0.0,1.0,Aminoglycosides,animal
Italy,2023,cattle,S. Typhimurium (mono),MEM,0.0,1.0,Carbapenems,animal
Italy,2023,cattle,S. Typhimurium (mono),NAL,0.0,1.0,Quinolones,animal
Italy,2023,cattle,S. Typhimurium (mono),SMX,100.0,1.0,Sulfonamides,animal
Italy,2023,cattle,S. Typhimurium (mono),TET,100.0,1.0,Tetracyclines,animal
Italy,2023,cattle,S. Typhimurium (mono),TGC,0.0,1.0,Tetracyclines,animal
